"","snr","trial","stoppingT"
"1029",0.036,"V29",2400
"1030",0.036,"V30",2400
"1031",0.036,"V31",2400
"1032",0.036,"V32",2400
"1033",0.036,"V33",2400
"1034",0.036,"V34",2203
"1035",0.036,"V35",2400
"1036",0.036,"V36",2400
"1037",0.036,"V37",2400
"1038",0.036,"V38",2400
"1039",0.036,"V39",2400
"1040",0.036,"V40",1333
"1041",0.036,"V41",2400
"1042",0.036,"V42",2400
"1043",0.036,"V43",2400
"1044",0.036,"V44",65
"1045",0.036,"V45",1423
"1046",0.036,"V46",1330
"1047",0.036,"V47",1664
"1048",0.036,"V48",2400
"1049",0.036,"V49",2400
"1050",0.036,"V50",2400
"1051",0.036,"V51",2400
"1052",0.036,"V52",117
"1053",0.036,"V53",2400
"1054",0.036,"V54",2400
"1055",0.036,"V55",1329
"1056",0.036,"V56",1139
"1057",0.036,"V57",2400
"1058",0.036,"V58",2400
"1059",0.036,"V59",2400
"1060",0.036,"V60",852
"1061",0.036,"V61",2400
"1062",0.036,"V62",2400
"1063",0.036,"V63",2067
"1064",0.036,"V64",2177
"1065",0.036,"V65",2400
"1066",0.036,"V66",910
"1067",0.036,"V67",2400
"1068",0.036,"V68",2400
"1069",0.036,"V69",1144
"1070",0.036,"V70",2181
"1071",0.036,"V71",2400
"1072",0.036,"V72",2400
"1073",0.036,"V73",2058
"1074",0.036,"V74",2400
"1075",0.036,"V75",1461
"1076",0.036,"V76",2400
"1077",0.036,"V77",2400
"1078",0.036,"V78",2400
"1079",0.036,"V79",2400
"1080",0.036,"V80",2400
"1081",0.036,"V81",950
"1082",0.036,"V82",2342
"1083",0.036,"V83",2400
"1084",0.036,"V84",2400
"1085",0.036,"V85",2400
"1086",0.036,"V86",2400
"1087",0.036,"V87",2400
"1088",0.036,"V88",2400
"1089",0.036,"V89",2400
"1090",0.036,"V90",2400
"1091",0.036,"V91",2400
"1092",0.036,"V92",2400
"1093",0.036,"V93",2400
"1094",0.036,"V94",2400
"1095",0.036,"V95",2400
"1096",0.036,"V96",2400
"1097",0.036,"V97",2400
"1098",0.036,"V98",1135
"1099",0.036,"V99",2400
"1100",0.036,"V100",2400
"1101",0.036,"V101",1201
"1102",0.036,"V102",2400
"1103",0.036,"V103",2400
"1104",0.036,"V104",2400
"1105",0.036,"V105",2400
"1106",0.036,"V106",2400
"1107",0.036,"V107",2400
"1108",0.036,"V108",841
"1109",0.036,"V109",2400
"1110",0.036,"V110",2400
"1111",0.036,"V111",2400
"1112",0.036,"V112",2400
"1113",0.036,"V113",2400
"1114",0.036,"V114",2400
"1115",0.036,"V115",2400
"1116",0.036,"V116",2400
"1117",0.036,"V117",2400
"1118",0.036,"V118",2400
"1119",0.036,"V119",2400
"1120",0.036,"V120",2400
"1121",0.036,"V121",2400
"1122",0.036,"V122",2400
"1123",0.036,"V123",2400
"1124",0.036,"V124",2400
"1125",0.036,"V125",2400
"1126",0.036,"V126",2400
"1127",0.036,"V127",1595
"1128",0.036,"V128",1384
"1129",0.036,"V129",2400
"1130",0.036,"V130",2400
"1131",0.036,"V131",2
"1132",0.036,"V132",2400
"1133",0.036,"V133",2400
"1134",0.036,"V134",2400
"1135",0.036,"V135",2400
"1136",0.036,"V136",2215
"1137",0.036,"V137",2400
"1138",0.036,"V138",2400
"1139",0.036,"V139",2243
"1140",0.036,"V140",2400
"1141",0.036,"V141",2400
"1142",0.036,"V142",2400
"1143",0.036,"V143",2400
"1144",0.036,"V144",2400
"1145",0.036,"V145",2400
"1146",0.036,"V146",2400
"1147",0.036,"V147",2400
"1148",0.036,"V148",995
"1149",0.036,"V149",2400
"1150",0.036,"V150",2400
"1151",0.036,"V151",2400
"1152",0.036,"V152",928
"1153",0.036,"V153",2400
"1154",0.036,"V154",1177
"1155",0.036,"V155",1184
"1156",0.036,"V156",2400
"1157",0.036,"V157",1189
"1158",0.036,"V158",2400
"1159",0.036,"V159",2400
"1160",0.036,"V160",2400
"1161",0.036,"V161",1003
"1162",0.036,"V162",2400
"1163",0.036,"V163",2400
"1164",0.036,"V164",2400
"1165",0.036,"V165",2400
"1166",0.036,"V166",2400
"1167",0.036,"V167",2400
"1168",0.036,"V168",2400
"1169",0.036,"V169",2400
"1170",0.036,"V170",2400
"1171",0.036,"V171",2400
"1172",0.036,"V172",2400
"1173",0.036,"V173",977
"1174",0.036,"V174",2400
"1175",0.036,"V175",2400
"1176",0.036,"V176",2400
"1177",0.036,"V177",2400
"1178",0.036,"V178",2400
"1179",0.036,"V179",2400
"1180",0.036,"V180",2400
"1181",0.036,"V181",2400
"1182",0.036,"V182",2400
"1183",0.036,"V183",2400
"1184",0.036,"V184",2400
"1185",0.036,"V185",2400
"1186",0.036,"V186",2400
"1187",0.036,"V187",2400
"1188",0.036,"V188",2400
"1189",0.036,"V189",2400
"1190",0.036,"V190",1956
"1191",0.036,"V191",2127
"1192",0.036,"V192",1268
"1193",0.036,"V193",128
"1194",0.036,"V194",2400
"1195",0.036,"V195",2400
"1196",0.036,"V196",2400
"1197",0.036,"V197",777
"1198",0.036,"V198",2400
"1199",0.036,"V199",1299
"1200",0.036,"V200",1532
"1201",0.04,"V1",2169
"1202",0.04,"V2",1181
"1203",0.04,"V3",2400
"1204",0.04,"V4",2400
"1205",0.04,"V5",1224
"1206",0.04,"V6",2400
"1207",0.04,"V7",1102
"1208",0.04,"V8",2400
"1209",0.04,"V9",2400
"1210",0.04,"V10",2400
"1211",0.04,"V11",2400
"1212",0.04,"V12",2400
"1213",0.04,"V13",2400
"1214",0.04,"V14",1224
"1215",0.04,"V15",47
"1216",0.04,"V16",2400
"1217",0.04,"V17",2400
"1218",0.04,"V18",2400
"1219",0.04,"V19",2400
"1220",0.04,"V20",2400
"1221",0.04,"V21",1778
"1222",0.04,"V22",2400
"1223",0.04,"V23",2400
"1224",0.04,"V24",2400
"1225",0.04,"V25",1323
"1226",0.04,"V26",1365
"1227",0.04,"V27",2400
"1228",0.04,"V28",1880
"1229",0.04,"V29",2400
"1230",0.04,"V30",1912
"1231",0.04,"V31",942
"1232",0.04,"V32",2400
"1233",0.04,"V33",2400
"1234",0.04,"V34",2400
"1235",0.04,"V35",1920
"1236",0.04,"V36",2400
"1237",0.04,"V37",3
"1238",0.04,"V38",2400
"1239",0.04,"V39",2400
"1240",0.04,"V40",1460
"1241",0.04,"V41",2400
"1242",0.04,"V42",2400
"1243",0.04,"V43",2400
"1244",0.04,"V44",2400
"1245",0.04,"V45",2400
"1246",0.04,"V46",2400
"1247",0.04,"V47",2400
"1248",0.04,"V48",2400
"1249",0.04,"V49",2400
"1250",0.04,"V50",2400
"1251",0.04,"V51",26
"1252",0.04,"V52",2400
"1253",0.04,"V53",2400
"1254",0.04,"V54",2400
"1255",0.04,"V55",2400
"1256",0.04,"V56",2010
"1257",0.04,"V57",1640
"1258",0.04,"V58",2400
"1259",0.04,"V59",2400
"1260",0.04,"V60",2400
"1261",0.04,"V61",2400
"1262",0.04,"V62",2400
"1263",0.04,"V63",2364
"1264",0.04,"V64",2177
"1265",0.04,"V65",2400
"1266",0.04,"V66",2400
"1267",0.04,"V67",2400
"1268",0.04,"V68",2400
"1269",0.04,"V69",2400
"1270",0.04,"V70",1483
"1271",0.04,"V71",2400
"1272",0.04,"V72",2400
"1273",0.04,"V73",2400
"1274",0.04,"V74",2400
"1275",0.04,"V75",2400
"1276",0.04,"V76",2400
"1277",0.04,"V77",2400
"1278",0.04,"V78",18
"1279",0.04,"V79",2400
"1280",0.04,"V80",2188
"1281",0.04,"V81",893
"1282",0.04,"V82",2400
"1283",0.04,"V83",2400
"1284",0.04,"V84",2400
"1285",0.04,"V85",2400
"1286",0.04,"V86",2400
"1287",0.04,"V87",2400
"1288",0.04,"V88",2400
"1289",0.04,"V89",2400
"1290",0.04,"V90",2400
"1291",0.04,"V91",2400
"1292",0.04,"V92",1225
"1293",0.04,"V93",1215
"1294",0.04,"V94",2400
"1295",0.04,"V95",1212
"1296",0.04,"V96",1755
"1297",0.04,"V97",1041
"1298",0.04,"V98",2400
"1299",0.04,"V99",1729
"1300",0.04,"V100",33
"1301",0.04,"V101",1356
"1302",0.04,"V102",2400
"1303",0.04,"V103",2400
"1304",0.04,"V104",1295
"1305",0.04,"V105",46
"1306",0.04,"V106",2400
"1307",0.04,"V107",2400
"1308",0.04,"V108",2400
"1309",0.04,"V109",2400
"1310",0.04,"V110",2400
"1311",0.04,"V111",2400
"1312",0.04,"V112",505
"1313",0.04,"V113",2400
"1314",0.04,"V114",2400
"1315",0.04,"V115",2400
"1316",0.04,"V116",2400
"1317",0.04,"V117",2400
"1318",0.04,"V118",2400
"1319",0.04,"V119",2400
"1320",0.04,"V120",1242
"1321",0.04,"V121",2400
"1322",0.04,"V122",868
"1323",0.04,"V123",2400
"1324",0.04,"V124",2057
"1325",0.04,"V125",2400
"1326",0.04,"V126",1393
"1327",0.04,"V127",2400
"1328",0.04,"V128",902
"1329",0.04,"V129",2400
"1330",0.04,"V130",912
"1331",0.04,"V131",2400
"1332",0.04,"V132",2400
"1333",0.04,"V133",1143
"1334",0.04,"V134",2400
"1335",0.04,"V135",2400
"1336",0.04,"V136",2400
"1337",0.04,"V137",2400
"1338",0.04,"V138",2400
"1339",0.04,"V139",1399
"1340",0.04,"V140",2400
"1341",0.04,"V141",168
"1342",0.04,"V142",2400
"1343",0.04,"V143",2400
"1344",0.04,"V144",2400
"1345",0.04,"V145",2400
"1346",0.04,"V146",2400
"1347",0.04,"V147",2400
"1348",0.04,"V148",1875
"1349",0.04,"V149",2400
"1350",0.04,"V150",2400
"1351",0.04,"V151",2400
"1352",0.04,"V152",2400
"1353",0.04,"V153",2400
"1354",0.04,"V154",2400
"1355",0.04,"V155",2400
"1356",0.04,"V156",2
"1357",0.04,"V157",21
"1358",0.04,"V158",2400
"1359",0.04,"V159",2400
"1360",0.04,"V160",130
"1361",0.04,"V161",2400
"1362",0.04,"V162",2400
"1363",0.04,"V163",878
"1364",0.04,"V164",2400
"1365",0.04,"V165",2400
"1366",0.04,"V166",2400
"1367",0.04,"V167",1252
"1368",0.04,"V168",1440
"1369",0.04,"V169",2400
"1370",0.04,"V170",2400
"1371",0.04,"V171",1574
"1372",0.04,"V172",2156
"1373",0.04,"V173",2400
"1374",0.04,"V174",2400
"1375",0.04,"V175",2400
"1376",0.04,"V176",2400
"1377",0.04,"V177",2400
"1378",0.04,"V178",2400
"1379",0.04,"V179",1419
"1380",0.04,"V180",2400
"1381",0.04,"V181",954
"1382",0.04,"V182",2400
"1383",0.04,"V183",1123
"1384",0.04,"V184",1411
"1385",0.04,"V185",2400
"1386",0.04,"V186",2400
"1387",0.04,"V187",2400
"1388",0.04,"V188",2400
"1389",0.04,"V189",2363
"1390",0.04,"V190",2400
"1391",0.04,"V191",2400
"1392",0.04,"V192",2400
"1393",0.04,"V193",2400
"1394",0.04,"V194",2400
"1395",0.04,"V195",2400
"1396",0.04,"V196",2349
"1397",0.04,"V197",1954
"1398",0.04,"V198",1666
"1399",0.04,"V199",2400
"1400",0.04,"V200",2400
"1401",0.06,"V1",1937
"1402",0.06,"V2",2210
"1403",0.06,"V3",2400
"1404",0.06,"V4",1373
"1405",0.06,"V5",2400
"1406",0.06,"V6",1069
"1407",0.06,"V7",1236
"1408",0.06,"V8",392
"1409",0.06,"V9",2400
"1410",0.06,"V10",1336
"1411",0.06,"V11",2400
"1412",0.06,"V12",2400
"1413",0.06,"V13",836
"1414",0.06,"V14",1561
"1415",0.06,"V15",2400
"1416",0.06,"V16",986
"1417",0.06,"V17",2009
"1418",0.06,"V18",1100
"1419",0.06,"V19",1400
"1420",0.06,"V20",2122
"1421",0.06,"V21",2400
"1422",0.06,"V22",949
"1423",0.06,"V23",2400
"1424",0.06,"V24",1835
"1425",0.06,"V25",2400
"1426",0.06,"V26",2400
"1427",0.06,"V27",2400
"1428",0.06,"V28",2116
"1429",0.06,"V29",950
"1430",0.06,"V30",2393
"1431",0.06,"V31",2400
"1432",0.06,"V32",2400
"1433",0.06,"V33",977
"1434",0.06,"V34",116
"1435",0.06,"V35",2400
"1436",0.06,"V36",2328
"1437",0.06,"V37",36
"1438",0.06,"V38",1052
"1439",0.06,"V39",2400
"1440",0.06,"V40",2400
"1441",0.06,"V41",1757
"1442",0.06,"V42",65
"1443",0.06,"V43",1141
"1444",0.06,"V44",2400
"1445",0.06,"V45",2400
"1446",0.06,"V46",1606
"1447",0.06,"V47",301
"1448",0.06,"V48",838
"1449",0.06,"V49",2400
"1450",0.06,"V50",2400
"1451",0.06,"V51",1222
"1452",0.06,"V52",879
"1453",0.06,"V53",2400
"1454",0.06,"V54",2400
"1455",0.06,"V55",2400
"1456",0.06,"V56",2
"1457",0.06,"V57",1519
"1458",0.06,"V58",48
"1459",0.06,"V59",2400
"1460",0.06,"V60",2400
"1461",0.06,"V61",2400
"1462",0.06,"V62",2400
"1463",0.06,"V63",845
"1464",0.06,"V64",1612
"1465",0.06,"V65",2
"1466",0.06,"V66",2400
"1467",0.06,"V67",1298
"1468",0.06,"V68",2400
"1469",0.06,"V69",2400
"1470",0.06,"V70",2400
"1471",0.06,"V71",19
"1472",0.06,"V72",265
"1473",0.06,"V73",2400
"1474",0.06,"V74",2400
"1475",0.06,"V75",1050
"1476",0.06,"V76",1460
"1477",0.06,"V77",1079
"1478",0.06,"V78",2400
"1479",0.06,"V79",6
"1480",0.06,"V80",2400
"1481",0.06,"V81",2400
"1482",0.06,"V82",2400
"1483",0.06,"V83",2400
"1484",0.06,"V84",2269
"1485",0.06,"V85",1011
"1486",0.06,"V86",2400
"1487",0.06,"V87",2400
"1488",0.06,"V88",1973
"1489",0.06,"V89",2400
"1490",0.06,"V90",2081
"1491",0.06,"V91",1081
"1492",0.06,"V92",2400
"1493",0.06,"V93",7
"1494",0.06,"V94",1848
"1495",0.06,"V95",216
"1496",0.06,"V96",2400
"1497",0.06,"V97",1141
"1498",0.06,"V98",1270
"1499",0.06,"V99",1109
"1500",0.06,"V100",159
"1501",0.06,"V101",1193
"1502",0.06,"V102",1041
"1503",0.06,"V103",1508
"1504",0.06,"V104",2400
"1505",0.06,"V105",2400
"1506",0.06,"V106",2400
"1507",0.06,"V107",2400
"1508",0.06,"V108",2174
"1509",0.06,"V109",2400
"1510",0.06,"V110",43
"1511",0.06,"V111",1172
"1512",0.06,"V112",35
"1513",0.06,"V113",2400
"1514",0.06,"V114",2400
"1515",0.06,"V115",1742
"1516",0.06,"V116",1007
"1517",0.06,"V117",2078
"1518",0.06,"V118",1027
"1519",0.06,"V119",2400
"1520",0.06,"V120",2400
"1521",0.06,"V121",2370
"1522",0.06,"V122",889
"1523",0.06,"V123",1007
"1524",0.06,"V124",2400
"1525",0.06,"V125",1430
"1526",0.06,"V126",83
"1527",0.06,"V127",2400
"1528",0.06,"V128",2400
"1529",0.06,"V129",1239
"1530",0.06,"V130",1848
"1531",0.06,"V131",1452
"1532",0.06,"V132",1047
"1533",0.06,"V133",868
"1534",0.06,"V134",2400
"1535",0.06,"V135",1487
"1536",0.06,"V136",855
"1537",0.06,"V137",1451
"1538",0.06,"V138",2400
"1539",0.06,"V139",2400
"1540",0.06,"V140",167
"1541",0.06,"V141",2400
"1542",0.06,"V142",2400
"1543",0.06,"V143",1754
"1544",0.06,"V144",1114
"1545",0.06,"V145",1237
"1546",0.06,"V146",1268
"1547",0.06,"V147",1219
"1548",0.06,"V148",2400
"1549",0.06,"V149",2
"1550",0.06,"V150",2400
"1551",0.06,"V151",2400
"1552",0.06,"V152",2400
"1553",0.06,"V153",2079
"1554",0.06,"V154",1976
"1555",0.06,"V155",2400
"1556",0.06,"V156",1575
"1557",0.06,"V157",1637
"1558",0.06,"V158",2400
"1559",0.06,"V159",2400
"1560",0.06,"V160",1196
"1561",0.06,"V161",2400
"1562",0.06,"V162",1168
"1563",0.06,"V163",2400
"1564",0.06,"V164",1594
"1565",0.06,"V165",2400
"1566",0.06,"V166",2302
"1567",0.06,"V167",972
"1568",0.06,"V168",1051
"1569",0.06,"V169",892
"1570",0.06,"V170",2400
"1571",0.06,"V171",1290
"1572",0.06,"V172",2192
"1573",0.06,"V173",2400
"1574",0.06,"V174",2400
"1575",0.06,"V175",1103
"1576",0.06,"V176",2112
"1577",0.06,"V177",1069
"1578",0.06,"V178",856
"1579",0.06,"V179",2400
"1580",0.06,"V180",865
"1581",0.06,"V181",1863
"1582",0.06,"V182",2400
"1583",0.06,"V183",335
"1584",0.06,"V184",2400
"1585",0.06,"V185",2400
"1586",0.06,"V186",279
"1587",0.06,"V187",2400
"1588",0.06,"V188",1038
"1589",0.06,"V189",992
"1590",0.06,"V190",2400
"1591",0.06,"V191",77
"1592",0.06,"V192",1145
"1593",0.06,"V193",958
"1594",0.06,"V194",2400
"1595",0.06,"V195",1555
"1596",0.06,"V196",851
"1597",0.06,"V197",2400
"1598",0.06,"V198",2400
"1599",0.06,"V199",2400
"1600",0.06,"V200",2400
"1601",0.08,"V1",1094
"1602",0.08,"V2",1665
"1603",0.08,"V3",1276
"1604",0.08,"V4",972
"1605",0.08,"V5",1857
"1606",0.08,"V6",1738
"1607",0.08,"V7",2400
"1608",0.08,"V8",532
"1609",0.08,"V9",967
"1610",0.08,"V10",1178
"1611",0.08,"V11",1196
"1612",0.08,"V12",1019
"1613",0.08,"V13",1020
"1614",0.08,"V14",1770
"1615",0.08,"V15",2159
"1616",0.08,"V16",1050
"1617",0.08,"V17",1047
"1618",0.08,"V18",885
"1619",0.08,"V19",1239
"1620",0.08,"V20",911
"1621",0.08,"V21",1429
"1622",0.08,"V22",1141
"1623",0.08,"V23",714
"1624",0.08,"V24",852
"1625",0.08,"V25",1038
"1626",0.08,"V26",1039
"1627",0.08,"V27",1197
"1628",0.08,"V28",908
"1629",0.08,"V29",1082
"1630",0.08,"V30",1249
"1631",0.08,"V31",1181
"1632",0.08,"V32",2400
"1633",0.08,"V33",1040
"1634",0.08,"V34",899
"1635",0.08,"V35",2099
"1636",0.08,"V36",2400
"1637",0.08,"V37",836
"1638",0.08,"V38",1123
"1639",0.08,"V39",1026
"1640",0.08,"V40",2400
"1641",0.08,"V41",954
"1642",0.08,"V42",1127
"1643",0.08,"V43",1078
"1644",0.08,"V44",1956
"1645",0.08,"V45",1135
"1646",0.08,"V46",1100
"1647",0.08,"V47",766
"1648",0.08,"V48",968
"1649",0.08,"V49",1417
"1650",0.08,"V50",640
"1651",0.08,"V51",2400
"1652",0.08,"V52",2400
"1653",0.08,"V53",1217
"1654",0.08,"V54",899
"1655",0.08,"V55",2328
"1656",0.08,"V56",2400
"1657",0.08,"V57",728
"1658",0.08,"V58",1326
"1659",0.08,"V59",1056
"1660",0.08,"V60",2400
"1661",0.08,"V61",1384
"1662",0.08,"V62",55
"1663",0.08,"V63",836
"1664",0.08,"V64",2400
"1665",0.08,"V65",1238
"1666",0.08,"V66",1474
"1667",0.08,"V67",674
"1668",0.08,"V68",1134
"1669",0.08,"V69",1920
"1670",0.08,"V70",1052
"1671",0.08,"V71",965
"1672",0.08,"V72",2371
"1673",0.08,"V73",2400
"1674",0.08,"V74",1289
"1675",0.08,"V75",2400
"1676",0.08,"V76",2400
"1677",0.08,"V77",1092
"1678",0.08,"V78",1268
"1679",0.08,"V79",1101
"1680",0.08,"V80",1794
"1681",0.08,"V81",1185
"1682",0.08,"V82",1206
"1683",0.08,"V83",1917
"1684",0.08,"V84",2400
"1685",0.08,"V85",1729
"1686",0.08,"V86",848
"1687",0.08,"V87",889
"1688",0.08,"V88",1057
"1689",0.08,"V89",1618
"1690",0.08,"V90",836
"1691",0.08,"V91",1498
"1692",0.08,"V92",1550
"1693",0.08,"V93",912
"1694",0.08,"V94",1350
"1695",0.08,"V95",836
"1696",0.08,"V96",2400
"1697",0.08,"V97",1035
"1698",0.08,"V98",1183
"1699",0.08,"V99",1097
"1700",0.08,"V100",2400
"1701",0.08,"V101",851
"1702",0.08,"V102",2400
"1703",0.08,"V103",869
"1704",0.08,"V104",836
"1705",0.08,"V105",940
"1706",0.08,"V106",927
"1707",0.08,"V107",1010
"1708",0.08,"V108",1030
"1709",0.08,"V109",1065
"1710",0.08,"V110",1282
"1711",0.08,"V111",2228
"1712",0.08,"V112",2400
"1713",0.08,"V113",1066
"1714",0.08,"V114",2152
"1715",0.08,"V115",1236
"1716",0.08,"V116",1783
"1717",0.08,"V117",730
"1718",0.08,"V118",2400
"1719",0.08,"V119",22
"1720",0.08,"V120",879
"1721",0.08,"V121",2400
"1722",0.08,"V122",1336
"1723",0.08,"V123",2002
"1724",0.08,"V124",1403
"1725",0.08,"V125",1061
"1726",0.08,"V126",2400
"1727",0.08,"V127",836
"1728",0.08,"V128",1345
"1729",0.08,"V129",988
"1730",0.08,"V130",1396
"1731",0.08,"V131",20
"1732",0.08,"V132",2400
"1733",0.08,"V133",2198
"1734",0.08,"V134",1058
"1735",0.08,"V135",2400
"1736",0.08,"V136",1015
"1737",0.08,"V137",1120
"1738",0.08,"V138",1331
"1739",0.08,"V139",2
"1740",0.08,"V140",1634
"1741",0.08,"V141",1293
"1742",0.08,"V142",1061
"1743",0.08,"V143",1811
"1744",0.08,"V144",1138
"1745",0.08,"V145",1123
"1746",0.08,"V146",1288
"1747",0.08,"V147",1371
"1748",0.08,"V148",1092
"1749",0.08,"V149",944
"1750",0.08,"V150",1133
"1751",0.08,"V151",1237
"1752",0.08,"V152",1217
"1753",0.08,"V153",607
"1754",0.08,"V154",1242
"1755",0.08,"V155",924
"1756",0.08,"V156",1177
"1757",0.08,"V157",2400
"1758",0.08,"V158",2400
"1759",0.08,"V159",953
"1760",0.08,"V160",908
"1761",0.08,"V161",46
"1762",0.08,"V162",1462
"1763",0.08,"V163",932
"1764",0.08,"V164",2400
"1765",0.08,"V165",996
"1766",0.08,"V166",2400
"1767",0.08,"V167",2039
"1768",0.08,"V168",972
"1769",0.08,"V169",2400
"1770",0.08,"V170",1164
"1771",0.08,"V171",836
"1772",0.08,"V172",1127
"1773",0.08,"V173",847
"1774",0.08,"V174",1120
"1775",0.08,"V175",1223
"1776",0.08,"V176",2400
"1777",0.08,"V177",780
"1778",0.08,"V178",1549
"1779",0.08,"V179",1099
"1780",0.08,"V180",1109
"1781",0.08,"V181",2006
"1782",0.08,"V182",985
"1783",0.08,"V183",857
"1784",0.08,"V184",1062
"1785",0.08,"V185",1152
"1786",0.08,"V186",1048
"1787",0.08,"V187",1077
"1788",0.08,"V188",1243
"1789",0.08,"V189",903
"1790",0.08,"V190",1133
"1791",0.08,"V191",971
"1792",0.08,"V192",1289
"1793",0.08,"V193",1501
"1794",0.08,"V194",888
"1795",0.08,"V195",33
"1796",0.08,"V196",968
"1797",0.08,"V197",2227
"1798",0.08,"V198",1151
"1799",0.08,"V199",2400
"1800",0.08,"V200",1639
"1801",0.1,"V1",1224
"1802",0.1,"V2",876
"1803",0.1,"V3",698
"1804",0.1,"V4",1910
"1805",0.1,"V5",1018
"1806",0.1,"V6",925
"1807",0.1,"V7",842
"1808",0.1,"V8",1136
"1809",0.1,"V9",663
"1810",0.1,"V10",1144
"1811",0.1,"V11",1168
"1812",0.1,"V12",853
"1813",0.1,"V13",1145
"1814",0.1,"V14",1108
"1815",0.1,"V15",1051
"1816",0.1,"V16",703
"1817",0.1,"V17",985
"1818",0.1,"V18",1636
"1819",0.1,"V19",868
"1820",0.1,"V20",1811
"1821",0.1,"V21",2400
"1822",0.1,"V22",888
"1823",0.1,"V23",847
"1824",0.1,"V24",1431
"1825",0.1,"V25",756
"1826",0.1,"V26",891
"1827",0.1,"V27",985
"1828",0.1,"V28",873
"1829",0.1,"V29",847
"1830",0.1,"V30",1663
"1831",0.1,"V31",836
"1832",0.1,"V32",740
"1833",0.1,"V33",924
"1834",0.1,"V34",889
"1835",0.1,"V35",1139
"1836",0.1,"V36",904
"1837",0.1,"V37",1146
"1838",0.1,"V38",836
"1839",0.1,"V39",946
"1840",0.1,"V40",1172
"1841",0.1,"V41",1502
"1842",0.1,"V42",836
"1843",0.1,"V43",880
"1844",0.1,"V44",1181
"1845",0.1,"V45",149
"1846",0.1,"V46",888
"1847",0.1,"V47",766
"1848",0.1,"V48",1080
"1849",0.1,"V49",1029
"1850",0.1,"V50",931
"1851",0.1,"V51",1202
"1852",0.1,"V52",878
"1853",0.1,"V53",5
"1854",0.1,"V54",1311
"1855",0.1,"V55",1315
"1856",0.1,"V56",921
"1857",0.1,"V57",971
"1858",0.1,"V58",957
"1859",0.1,"V59",1844
"1860",0.1,"V60",842
"1861",0.1,"V61",1099
"1862",0.1,"V62",1158
"1863",0.1,"V63",836
"1864",0.1,"V64",2016
"1865",0.1,"V65",630
"1866",0.1,"V66",1738
"1867",0.1,"V67",1140
"1868",0.1,"V68",940
"1869",0.1,"V69",1178
"1870",0.1,"V70",1101
"1871",0.1,"V71",903
"1872",0.1,"V72",1384
"1873",0.1,"V73",1096
"1874",0.1,"V74",979
"1875",0.1,"V75",2400
"1876",0.1,"V76",840
"1877",0.1,"V77",1150
"1878",0.1,"V78",974
"1879",0.1,"V79",1141
"1880",0.1,"V80",153
"1881",0.1,"V81",1305
"1882",0.1,"V82",1156
"1883",0.1,"V83",1032
"1884",0.1,"V84",949
"1885",0.1,"V85",78
"1886",0.1,"V86",1254
"1887",0.1,"V87",648
"1888",0.1,"V88",1372
"1889",0.1,"V89",1043
"1890",0.1,"V90",1019
"1891",0.1,"V91",1112
"1892",0.1,"V92",1225
"1893",0.1,"V93",912
"1894",0.1,"V94",1037
"1895",0.1,"V95",937
"1896",0.1,"V96",951
"1897",0.1,"V97",1014
"1898",0.1,"V98",1389
"1899",0.1,"V99",920
"1900",0.1,"V100",836
"1901",0.1,"V101",985
"1902",0.1,"V102",1143
"1903",0.1,"V103",944
"1904",0.1,"V104",924
"1905",0.1,"V105",1306
"1906",0.1,"V106",1049
"1907",0.1,"V107",903
"1908",0.1,"V108",2057
"1909",0.1,"V109",1069
"1910",0.1,"V110",1201
"1911",0.1,"V111",681
"1912",0.1,"V112",836
"1913",0.1,"V113",1946
"1914",0.1,"V114",734
"1915",0.1,"V115",1282
"1916",0.1,"V116",900
"1917",0.1,"V117",864
"1918",0.1,"V118",1168
"1919",0.1,"V119",947
"1920",0.1,"V120",1129
"1921",0.1,"V121",4
"1922",0.1,"V122",1090
"1923",0.1,"V123",1145
"1924",0.1,"V124",1193
"1925",0.1,"V125",944
"1926",0.1,"V126",891
"1927",0.1,"V127",836
"1928",0.1,"V128",734
"1929",0.1,"V129",839
"1930",0.1,"V130",668
"1931",0.1,"V131",1817
"1932",0.1,"V132",1100
"1933",0.1,"V133",1326
"1934",0.1,"V134",1000
"1935",0.1,"V135",911
"1936",0.1,"V136",886
"1937",0.1,"V137",1160
"1938",0.1,"V138",1056
"1939",0.1,"V139",1009
"1940",0.1,"V140",670
"1941",0.1,"V141",664
"1942",0.1,"V142",934
"1943",0.1,"V143",1007
"1944",0.1,"V144",1488
"1945",0.1,"V145",871
"1946",0.1,"V146",922
"1947",0.1,"V147",1004
"1948",0.1,"V148",1173
"1949",0.1,"V149",1056
"1950",0.1,"V150",1028
"1951",0.1,"V151",220
"1952",0.1,"V152",912
"1953",0.1,"V153",1115
"1954",0.1,"V154",1191
"1955",0.1,"V155",2
"1956",0.1,"V156",1166
"1957",0.1,"V157",1319
"1958",0.1,"V158",999
"1959",0.1,"V159",864
"1960",0.1,"V160",1015
"1961",0.1,"V161",1084
"1962",0.1,"V162",854
"1963",0.1,"V163",1199
"1964",0.1,"V164",905
"1965",0.1,"V165",738
"1966",0.1,"V166",1183
"1967",0.1,"V167",864
"1968",0.1,"V168",905
"1969",0.1,"V169",951
"1970",0.1,"V170",1045
"1971",0.1,"V171",1067
"1972",0.1,"V172",884
"1973",0.1,"V173",2400
"1974",0.1,"V174",1072
